% Features, Reduction Technique, Classifier, Score, Duration, Error
0.5,JMI,Linear SVM,0.585812912187,0.465265035629,
0.5,JMI,Nearest Neighbors,0.582431859747,437.843497399,
0.5,JMI,Quadratic Discriminant Analysis,0.550536420956,0.546368503571,
0.5,JMI,Bernoulli Naive Bayes,0.571515383028,0.137712367376,
0.5,JMI,Decision Tree,0.584715563025,0.270572952429,
0.5,JMI,Random Forest,0.583305285325,0.412181663513,
0.5,JMI,AdaBoost,0.585875497623,5.30411236684,
0.5,JMI,Bagging,0.584590387625,2.82373319864,
0.5,JMI,Gradient Boosting,0.586032658009,64.6759438674,
0.5,JMI,Voting,0.585810130294,378.956022382,
0.5,MIFS,Perceptron,0.541451810065,0.194815647602,
0.5,MIFS,Logistic Regression,0.585961727378,0.685075867176,
0.5,MIFS,Linear Discriminant Analysis,0.585861588392,0.344003999233,
0.5,MIFS,Ridge,-0.0598909696377,0.0810839494069,
0.5,MIFS,Passive Aggressive,0.504774217014,0.198023732503,
0.5,MIFS,Linear SVM,0.585985371076,0.521531486511,
0.5,MIFS,Nearest Neighbors,0.582404043703,396.800837,
0.5,MIFS,Quadratic Discriminant Analysis,0.553683819039,0.209278051058,
0.5,MIFS,Bernoulli Naive Bayes,0.571640556978,0.064311170578,
0.5,MIFS,Decision Tree,0.584931137101,0.17088512977,
0.5,MIFS,Random Forest,0.583291377196,0.252888850371,
0.5,MIFS,AdaBoost,0.585950600987,3.7435480992,
0.5,MIFS,Bagging,0.584715560317,1.88359655142,
0.5,MIFS,Gradient Boosting,0.585990934784,30.014979585,
0.5,MIFS,Voting,0.585986762516,509.285670034,
0.5,CIFE,Perceptron,0.524273745995,0.287736864885,
0.5,CIFE,Logistic Regression,0.586192604407,1.0811411341,
0.5,CIFE,Linear Discriminant Analysis,0.58616061563,0.609383316835,
0.5,CIFE,Ridge,-0.0592318438421,0.165201552709,
0.5,CIFE,Passive Aggressive,0.530622883299,0.271172749996,
0.5,CIFE,Linear SVM,0.586185650401,0.732263100147,
0.5,CIFE,Nearest Neighbors,0.582700286069,483.247279783,
0.5,CIFE,Quadratic Discriminant Analysis,0.439071446695,1.58319256703,
0.5,CIFE,Bernoulli Naive Bayes,0.577344270566,0.0955812176069,
0.5,CIFE,Decision Tree,0.584800402829,0.173170499007,
0.5,CIFE,Random Forest,0.583305285305,0.310385549068,
0.5,CIFE,AdaBoost,0.586253799913,3.64964814981,
0.5,CIFE,Bagging,0.585363680059,1.7998872002,
0.5,CIFE,Gradient Boosting,0.586135580918,29.8771666845,
0.5,CIFE,Voting,0.586224592797,652.283043249,
0.5,mRMR,Perceptron,0.482620559423,0.528392100334,
0.5,mRMR,Logistic Regression,0.583278860024,4.05764238437,
0.5,mRMR,Linear Discriminant Analysis,0.583278860043,1.23296466668,
0.5,mRMR,Ridge,-0.058009390474,0.0905996322632,
0.5,mRMR,Passive Aggressive,0.497533912055,0.177796196938,
0.5,mRMR,Linear SVM,0.583283032389,0.421109616756,
% Features, Reduction Technique, Classifier, Score, Duration, Error
0.1,LDA,Perceptron,0.533967617392,0.0622492829959,
0.1,LDA,Logistic Regression,0.586501363869,0.0830599506696,
0.1,LDA,Linear Discriminant Analysis,0.586526398368,0.0424597342809,
0.1,LDA,Ridge,-0.0586839408,0.00963138341904,
0.1,LDA,Passive Aggressive,0.499295094001,0.0780934135119,
0.1,LDA,Linear SVM,0.586523617114,0.661597251892,
0.1,LDA,Nearest Neighbors,0.556827053577,21.463226366,
0.1,LDA,Quadratic Discriminant Analysis,0.581141170294,0.0195839484533,
0.1,LDA,Bernoulli Naive Bayes,0.583303894562,0.0251462499301,
0.1,LDA,Decision Tree,0.587139746242,0.0721153974533,
0.1,LDA,Random Forest,0.587167562189,0.636101651192,
0.1,LDA,AdaBoost,0.58725101067,1.67047090133,
0.1,LDA,Bagging,0.583398468582,1.35497118235,
0.1,LDA,Gradient Boosting,0.587082722695,4.66504006783,
0.1,LDA,Voting,0.586605673304,28.8146995664,
0.1,Truncated SVD,Perceptron,0.553405492148,0.092987382412,
0.1,Truncated SVD,Logistic Regression,0.583138387531,0.205066649119,
0.1,Truncated SVD,Linear Discriminant Analysis,0.583131433448,0.0557360013326,
0.1,Truncated SVD,Ridge,-0.0597088684996,0.0163865327835,
0.1,Truncated SVD,Passive Aggressive,0.527344773267,0.106572532654,
0.1,Truncated SVD,Linear SVM,0.583245480736,0.431213831902,
0.1,Truncated SVD,Nearest Neighbors,0.556539199271,90.8228100022,
0.1,Truncated SVD,Quadratic Discriminant Analysis,0.573280318179,0.0409177303314,
0.1,Truncated SVD,Bernoulli Naive Bayes,0.587232929886,0.0344119310379,
0.1,Truncated SVD,Decision Tree,0.587245446614,0.0972343325615,
0.1,Truncated SVD,Random Forest,0.587224584905,0.45023034811,
0.1,Truncated SVD,AdaBoost,0.587225975745,2.45306358337,
0.1,Truncated SVD,Bagging,0.58376425281,2.02595253388,
0.1,Truncated SVD,Gradient Boosting,0.587153654138,11.2044947465,
0.1,Truncated SVD,Voting,0.586509711191,93.9030918996,
0.1,Dictionary Learning,Perceptron,0.536518369325,0.0867628494898,
0.1,Dictionary Learning,Logistic Regression,0.583259388903,0.190163799127,
0.1,Dictionary Learning,Linear Discriminant Analysis,0.58320931913,0.0592049479485,
0.1,Dictionary Learning,Ridge,-0.0596707880877,0.0168796658516,
0.1,Dictionary Learning,Passive Aggressive,0.500013886519,0.09150228103,
0.1,Dictionary Learning,Linear SVM,0.58326634289,0.700858100255,
0.1,Dictionary Learning,Nearest Neighbors,0.554701923461,111.575965599,
0.1,Dictionary Learning,Quadratic Discriminant Analysis,0.573397148326,0.0603994488716,
0.1,Dictionary Learning,Bernoulli Naive Bayes,0.569782435572,0.0346524318059,
0.1,Dictionary Learning,Decision Tree,0.587237101381,0.0864083806674,
0.1,Dictionary Learning,Random Forest,0.587202332085,0.400369167328,
0.1,Dictionary Learning,AdaBoost,0.58710914521,2.06102434794,
0.1,Dictionary Learning,Bagging,0.583422110037,2.39349555175,
0.1,Dictionary Learning,Gradient Boosting,0.587131400061,9.35111941497,
0.1,Dictionary Learning,Voting,0.58567662355,102.601832318,
0.1,Factor Analysis,Perceptron,0.528711444585,0.0977297822634,
0.1,Factor Analysis,Logistic Regression,0.583303894562,0.147426601251,
0.1,Factor Analysis,Linear Discriminant Analysis,0.583303894562,0.0653547008832,
0.1,Factor Analysis,Ridge,-0.0584455822191,0.0144934972127,
0.1,Factor Analysis,Passive Aggressive,0.506429784589,0.103119051456,
0.1,Factor Analysis,Linear SVM,0.583303894562,3.80127158562,
0.1,Factor Analysis,Nearest Neighbors,0.551472419088,90.0619870663,
0.1,Factor Analysis,Quadratic Discriminant Analysis,0.571995207774,0.0345253666242,
0.1,Factor Analysis,Bernoulli Naive Bayes,0.566070368491,0.0241322477659,
0.1,Factor Analysis,Decision Tree,0.587264918218,0.0631902694702,
0.1,Factor Analysis,Random Forest,0.587223194316,0.382965997855,
0.1,Factor Analysis,AdaBoost,0.587145308847,1.69914468527,
0.1,Factor Analysis,Bagging,0.583461052433,1.23967768351,
0.1,Factor Analysis,Gradient Boosting,0.587132791443,12.0841437181,
0.1,Factor Analysis,Voting,0.584850467399,96.8425549348,
0.1,Sparse PCA,Perceptron,0.564831089939,0.0868597666423,
0.1,Sparse PCA,Logistic Regression,0.583303894562,0.366524899006,
0.1,Sparse PCA,Linear Discriminant Analysis,0.583131433409,0.0835560162862,
0.1,Sparse PCA,Ridge,-0.0562912400805,0.02194921573,
0.1,Sparse PCA,Passive Aggressive,0.533322670379,0.108103148142,
0.1,Sparse PCA,Linear SVM,0.583303894562,0.292694715659,
0.1,Sparse PCA,Nearest Neighbors,0.553512815907,96.2551068465,
0.1,Sparse PCA,Quadratic Discriminant Analysis,0.573315087745,0.138856200377,
0.1,Sparse PCA,Bernoulli Naive Bayes,0.583303894562,0.0624710996946,
0.1,Sparse PCA,Decision Tree,0.58685323753,0.0795266985893,
0.1,Sparse PCA,Random Forest,0.586666868752,0.520781401793,
0.1,Sparse PCA,AdaBoost,0.586059083058,1.89479028384,
0.1,Sparse PCA,Bagging,0.583828228042,1.13143996398,
0.1,Sparse PCA,Gradient Boosting,0.587075767625,9.09534983635,
0.1,Sparse PCA,Voting,0.583303894562,68.3979464332,
0.1,Non-Negative Matrix Factorization (reg),Perceptron,0.546244158701,0.105484302839,
0.1,Non-Negative Matrix Factorization (reg),Logistic Regression,0.583303894562,0.164798315366,
0.1,Non-Negative Matrix Factorization (reg),Linear Discriminant Analysis,0.583303894562,0.0483407179515,
0.1,Non-Negative Matrix Factorization (reg),Ridge,-0.0595458480922,0.0176003694534,
0.1,Non-Negative Matrix Factorization (reg),Passive Aggressive,0.515071649589,0.105688130856,
0.1,Non-Negative Matrix Factorization (reg),Linear SVM,0.583303894562,0.238396167755,
0.1,Non-Negative Matrix Factorization (reg),Nearest Neighbors,0.557290167178,92.9907873472,
0.1,Non-Negative Matrix Factorization (reg),Quadratic Discriminant Analysis,0.573462514128,0.0407822330793,
0.1,Non-Negative Matrix Factorization (reg),Bernoulli Naive Bayes,0.583120308605,0.0426270484924,
0.1,Non-Negative Matrix Factorization (reg),Decision Tree,0.586893572217,0.141982249419,
0.1,Non-Negative Matrix Factorization (reg),Random Forest,0.587100802202,0.660197865963,
0.1,Non-Negative Matrix Factorization (reg),AdaBoost,0.586811513841,2.4725214839,
0.1,Non-Negative Matrix Factorization (reg),Bagging,0.583569539127,1.31439431906,
0.1,Non-Negative Matrix Factorization (reg),Gradient Boosting,0.586821248657,9.97171113491,
0.1,Non-Negative Matrix Factorization (reg),Voting,0.58328998655,88.3993585825,
0.1,Exact PCA,Perceptron,0.526878416503,0.11232278347,
0.1,Exact PCA,Logistic Regression,0.583194019891,0.171376816432,
0.1,Exact PCA,Linear Discriminant Analysis,0.583191238249,0.055359184742,
0.1,Exact PCA,Ridge,-0.059400845474,0.0190428495407,
0.1,Exact PCA,Passive Aggressive,0.551854996091,0.115375582377,
0.1,Exact PCA,Linear SVM,0.583217663666,0.431215449174,
0.1,Exact PCA,Nearest Neighbors,0.55843761981,92.9321451346,
0.1,Exact PCA,Quadratic Discriminant Analysis,0.574274746656,0.0348750154177,
0.1,Exact PCA,Bernoulli Naive Bayes,0.583303894562,0.0273302316666,
0.1,Exact PCA,Decision Tree,0.587177296947,0.077860168616,
0.1,Exact PCA,Random Forest,0.587206504218,0.329652317365,
0.1,Exact PCA,AdaBoost,0.586748927844,1.93427361647,
0.1,Exact PCA,Bagging,0.583506951214,1.23962353071,
0.1,Exact PCA,Gradient Boosting,0.587138353913,10.1926977674,
0.1,Exact PCA,Voting,0.583238526614,89.9837281664,
0.1,Randomized PCA,Perceptron,0.521073258897,0.107185351849,
0.1,Randomized PCA,Logistic Regression,0.583194019891,0.140900035699,
0.1,Randomized PCA,Linear Discriminant Analysis,0.583191238249,0.0604948679606,
0.1,Randomized PCA,Ridge,-0.0594008354348,0.0217432498932,
0.1,Randomized PCA,Passive Aggressive,0.520661721449,0.118863050143,
0.1,Randomized PCA,Linear SVM,0.583217663666,0.401267449061,
0.1,Randomized PCA,Nearest Neighbors,0.559988345359,78.4637367487,
0.1,Randomized PCA,Quadratic Discriminant Analysis,0.574274746656,0.03964244922,
0.1,Randomized PCA,Bernoulli Naive Bayes,0.583303894562,0.0334464351336,
0.1,Randomized PCA,Decision Tree,0.587177296947,0.1031346639,
0.1,Randomized PCA,Random Forest,0.587237102097,0.418796265125,
0.1,Randomized PCA,AdaBoost,0.586747537042,2.4373541673,
0.1,Randomized PCA,Bagging,0.583257995452,1.51782031854,
0.1,Randomized PCA,Gradient Boosting,0.587161997495,11.0656115969,
0.1,Randomized PCA,Voting,0.583276078634,80.5473690987,
% Features, Reduction Technique, Classifier, Score, Duration, Error
% Features, Reduction Technique, Classifier, Score, Duration, Error
% Features, Reduction Technique, Classifier, Score, Duration, Error
% Features, Reduction Technique, Classifier, Score, Duration, Error
% Features, Reduction Technique, Classifier, Score, Duration, Error
% Features, Reduction Technique, Classifier, Score, Duration, Error
% Features, Reduction Technique, Classifier, Score, Duration, Error
0.5,LDA,Perceptron,0.533967617392,0.0645318667094,
0.5,LDA,Logistic Regression,0.586501363869,0.079624402523,
0.5,LDA,Linear Discriminant Analysis,0.586526398368,0.017794016997,
0.5,LDA,Ridge,-0.0586839408,0.00368823210398,
0.5,LDA,Passive Aggressive,0.557390447837,0.0711370507876,
0.5,LDA,Linear SVM,0.586523617114,0.64008988142,
0.5,LDA,Nearest Neighbors,0.556827053577,20.3188310822,
0.5,LDA,Quadratic Discriminant Analysis,0.581141170294,0.0183871825536,
0.5,LDA,Bernoulli Naive Bayes,0.583303894562,0.0324422995249,
0.5,LDA,Decision Tree,0.587139746242,0.0881433685621,
0.5,LDA,Random Forest,0.587259355342,0.625049416224,
0.5,LDA,AdaBoost,0.58725101067,1.76049810251,
0.5,LDA,Bagging,0.583445755012,1.45856129726,
0.5,LDA,Gradient Boosting,0.587082722695,4.6110352993,
0.5,LDA,Voting,0.586605673304,30.8140823841,
0.5,Truncated SVD,Perceptron,0.549776886604,0.145609116554,
0.5,Truncated SVD,Logistic Regression,0.58629274287,1.71410681804,
0.5,Truncated SVD,Linear Discriminant Analysis,0.586206512304,0.296553432941,
0.5,Truncated SVD,Ridge,-0.0596643015949,0.0622069160144,
0.5,Truncated SVD,Passive Aggressive,0.474142412614,0.161718364557,
0.5,Truncated SVD,Linear SVM,0.586335857689,0.953720831871,
0.5,Truncated SVD,Nearest Neighbors,0.562359731247,205.890244182,
0.5,Truncated SVD,Quadratic Discriminant Analysis,0.556902153382,0.320529282093,
0.5,Truncated SVD,Bernoulli Naive Bayes,0.569109310326,0.0730333805084,
0.5,Truncated SVD,Decision Tree,0.587174515731,0.466844832897,
0.5,Truncated SVD,Random Forest,0.587276044996,0.514632701874,
0.5,Truncated SVD,AdaBoost,0.58697423954,7.46417105198,
0.5,Truncated SVD,Bagging,0.583543112511,13.9133440336,
0.5,Truncated SVD,Gradient Boosting,0.587028481466,64.6349086324,
0.5,Truncated SVD,Voting,0.58648050274,210.560317119,
0.5,Dictionary Learning,Perceptron,0.546657327042,0.129593916734,
0.5,Dictionary Learning,Logistic Regression,0.585662703892,0.738284798463,
0.5,Dictionary Learning,Linear Discriminant Analysis,0.585601508174,0.401662286123,
0.5,Dictionary Learning,Ridge,-0.0597851343769,0.0793598850568,
0.5,Dictionary Learning,Passive Aggressive,0.521731577993,0.199327751001,
0.5,Dictionary Learning,Linear SVM,0.585650186488,0.940527017911,
0.5,Dictionary Learning,Nearest Neighbors,0.574548742896,576.858306718,
0.5,Dictionary Learning,Quadratic Discriminant Analysis,0.561785282246,0.190238451958,
0.5,Dictionary Learning,Bernoulli Naive Bayes,0.579828259088,0.0498526493708,
0.5,Dictionary Learning,Decision Tree,0.583143950195,0.184204800924,
0.5,Dictionary Learning,Random Forest,0.58330250378,0.248840200901,
0.5,Dictionary Learning,AdaBoost,0.583089708018,3.63965563377,
0.5,Dictionary Learning,Bagging,0.58359318182,6.76537429889,
0.5,Dictionary Learning,Gradient Boosting,0.583227399352,24.7242993514,
0.5,Dictionary Learning,Voting,0.582897778472,518.103861916,
0.5,Factor Analysis,Perceptron,0.526416713511,0.142068648338,
0.5,Factor Analysis,Logistic Regression,0.586166177559,0.635933685303,
0.5,Factor Analysis,Linear Discriminant Analysis,0.586120281659,0.374387717247,
0.5,Factor Analysis,Ridge,-0.0597860988954,0.058833583196,
0.5,Factor Analysis,Passive Aggressive,0.52059787054,0.12102723519,
0.5,Factor Analysis,Linear SVM,0.58615226972,9.68832666477,
0.5,Factor Analysis,Nearest Neighbors,0.560042636398,199.602508966,
0.5,Factor Analysis,Quadratic Discriminant Analysis,0.560943842853,1.25710386435,
0.5,Factor Analysis,Bernoulli Naive Bayes,0.559875726824,0.110968649387,
0.5,Factor Analysis,Decision Tree,0.587110538236,0.366310799122,
0.5,Factor Analysis,Random Forest,0.587225975706,0.48812164863,
0.5,Factor Analysis,AdaBoost,0.587052123965,5.99285711447,
0.5,Factor Analysis,Bagging,0.583625167792,5.62088909944,
0.5,Factor Analysis,Gradient Boosting,0.587095239538,56.9213186304,
0.5,Factor Analysis,Voting,0.586138361128,285.760655165,
0.5,Sparse PCA,Perceptron,0.553187037778,0.166736916701,
0.5,Sparse PCA,Logistic Regression,0.583303894562,1.68799944719,
0.5,Sparse PCA,Linear Discriminant Analysis,0.586231547151,0.544162833691,
0.5,Sparse PCA,Ridge,-0.0567501449603,0.0921505848567,
0.5,Sparse PCA,Passive Aggressive,0.499685680083,0.178862317403,
0.5,Sparse PCA,Linear SVM,0.583303894562,0.597854534785,
0.5,Sparse PCA,Nearest Neighbors,0.556904938293,220.793603635,
0.5,Sparse PCA,Quadratic Discriminant Analysis,0.555814545361,0.400203518073,
0.5,Sparse PCA,Bernoulli Naive Bayes,0.560683764781,0.105748518308,
0.5,Sparse PCA,Decision Tree,0.587104975399,0.401901964347,
0.5,Sparse PCA,Random Forest,0.587234320572,0.44814041853,
0.5,Sparse PCA,AdaBoost,0.586886618559,32.4231673837,
0.5,Sparse PCA,Bagging,0.583587616061,10.0459814151,
0.5,Sparse PCA,Gradient Boosting,0.587009008682,59.3467291156,
0.5,Sparse PCA,Voting,0.585071607562,233.137719182,
0.5,Non-Negative Matrix Factorization (reg),Perceptron,0.553420694205,0.234461347262,
0.5,Non-Negative Matrix Factorization (reg),Logistic Regression,0.58651388108,0.422549899419,
0.5,Non-Negative Matrix Factorization (reg),Linear Discriminant Analysis,0.586256580955,7.1281178991,
0.5,Non-Negative Matrix Factorization (reg),Ridge,-0.059592229218,0.0670958002408,
0.5,Non-Negative Matrix Factorization (reg),Passive Aggressive,0.579833845544,0.185654167334,
0.5,Non-Negative Matrix Factorization (reg),Linear SVM,0.585949218929,0.341617731253,
0.5,Non-Negative Matrix Factorization (reg),Nearest Neighbors,0.580789311392,567.039025501,
0.5,Non-Negative Matrix Factorization (reg),Quadratic Discriminant Analysis,0.557565571048,4.42600951592,
0.5,Non-Negative Matrix Factorization (reg),Bernoulli Naive Bayes,0.571238616831,0.292827101549,
0.5,Non-Negative Matrix Factorization (reg),Decision Tree,0.58618008913,0.45365601778,
0.5,Non-Negative Matrix Factorization (reg),Random Forest,0.583309457883,0.717382065455,
0.5,Non-Negative Matrix Factorization (reg),AdaBoost,0.586570902751,5.861168015,
0.5,Non-Negative Matrix Factorization (reg),Bagging,0.583456881731,6.6593939503,
0.5,Non-Negative Matrix Factorization (reg),Gradient Boosting,0.586675217467,39.7868614475,
