% Features, Reduction Technique, Classifier, Score, Duration, Error
0.5,MIFS,Decision Tree,0.584931137101,0.17088512977,
0.5,MIFS,Random Forest,0.583291377196,0.252888850371,
0.5,MIFS,AdaBoost,0.585950600987,3.7435480992,
0.5,MIFS,Bagging,0.584715560317,1.88359655142,
0.5,MIFS,Gradient Boosting,0.585990934784,30.014979585,
0.5,MIFS,Voting,0.585986762516,509.285670034,
0.5,CIFE,Perceptron,0.524273745995,0.287736864885,
0.5,CIFE,Logistic Regression,0.586192604407,1.0811411341,
0.5,CIFE,Linear Discriminant Analysis,0.58616061563,0.609383316835,
0.5,CIFE,Ridge,-0.0592318438421,0.165201552709,
0.5,CIFE,Passive Aggressive,0.530622883299,0.271172749996,
0.5,CIFE,Linear SVM,0.586185650401,0.732263100147,
0.5,CIFE,Nearest Neighbors,0.582700286069,483.247279783,
0.5,CIFE,Quadratic Discriminant Analysis,0.439071446695,1.58319256703,
0.5,CIFE,Bernoulli Naive Bayes,0.577344270566,0.0955812176069,
0.5,CIFE,Decision Tree,0.584800402829,0.173170499007,
0.5,CIFE,Random Forest,0.583305285305,0.310385549068,
0.5,CIFE,AdaBoost,0.586253799913,3.64964814981,
0.5,CIFE,Bagging,0.585363680059,1.7998872002,
0.5,CIFE,Gradient Boosting,0.586135580918,29.8771666845,
0.5,CIFE,Voting,0.586224592797,652.283043249,
0.5,mRMR,Perceptron,0.482620559423,0.528392100334,
0.5,mRMR,Logistic Regression,0.583278860024,4.05764238437,
0.5,mRMR,Linear Discriminant Analysis,0.583278860043,1.23296466668,
0.5,mRMR,Ridge,-0.058009390474,0.0905996322632,
0.5,mRMR,Passive Aggressive,0.497533912055,0.177796196938,
0.5,mRMR,Linear SVM,0.583283032389,0.421109616756,
% Features, Reduction Technique, Classifier, Score, Duration, Error
0.5,mRMR,Perceptron,0.482620559423,0.155709997813,
0.5,mRMR,Logistic Regression,0.583278860024,0.247887436549,
0.5,mRMR,Linear Discriminant Analysis,0.583278860043,0.382795532544,
0.5,mRMR,Ridge,-0.058009390474,0.119153416157,
0.5,mRMR,Passive Aggressive,0.56425269174,0.227528699239,
0.5,mRMR,Linear SVM,0.583283032389,0.505105932554,
0.5,mRMR,Nearest Neighbors,0.583241308235,531.286654449,
0.5,mRMR,Quadratic Discriminant Analysis,0.56939857499,0.298734303315,
0.5,mRMR,Bernoulli Naive Bayes,0.583145342737,0.070342818896,
0.5,mRMR,Decision Tree,0.583224618504,0.16802440087,
0.5,mRMR,Random Forest,0.583289986375,0.274658985933,
0.5,mRMR,AdaBoost,0.583278860043,3.14423623482,
0.5,mRMR,Bagging,0.582894995245,1.71905193329,
0.5,mRMR,Gradient Boosting,0.583237135619,27.6113023678,
0.5,mRMR,Voting,0.583288595574,470.231031819,
0.5,CMIM,Perceptron,0.557874261145,0.114367516836,
0.5,CMIM,Logistic Regression,0.585942259101,0.662910536925,
0.5,CMIM,Linear Discriminant Analysis,0.585890799281,0.184865514437,
0.5,CMIM,Ridge,-0.0597277909438,0.0389688809713,
0.5,CMIM,Passive Aggressive,0.459480232215,0.124566984177,
0.5,CMIM,Linear SVM,0.58596590278,0.402502719561,
0.5,CMIM,Nearest Neighbors,0.582441595317,343.305061615,
0.5,CMIM,Quadratic Discriminant Analysis,0.549080251245,0.171554700534,
0.5,CMIM,Bernoulli Naive Bayes,0.57227754735,0.0464924852053,
0.5,CMIM,Decision Tree,0.584730861722,0.133723167578,
0.5,CMIM,Random Forest,0.583308067024,0.192900415262,
0.5,CMIM,AdaBoost,0.585879673238,2.33720866839,
0.5,CMIM,Bagging,0.58430944767,1.14365164836,
0.5,CMIM,Gradient Boosting,0.586006236673,17.357028087,
0.5,CMIM,Voting,0.585964511321,248.766168817,
0.5,CondMI,Perceptron,0.552416674943,0.0868909478188,
0.5,CondMI,Logistic Regression,0.586214857304,0.484945750237,
0.5,CondMI,Linear Discriminant Analysis,0.58615783397,0.177189767361,
0.5,CondMI,Ridge,-0.0595633010831,0.0339132507642,
0.5,CondMI,Passive Aggressive,0.477537001239,0.0948503494263,
0.5,CondMI,Linear SVM,0.586239891649,0.294552914302,
0.5,CondMI,Nearest Neighbors,0.582559814138,255.982311515,
0.5,CondMI,Quadratic Discriminant Analysis,0.557020371313,0.16831305027,
0.5,CondMI,Bernoulli Naive Bayes,0.569828332574,0.0458229502042,
0.5,CondMI,Decision Tree,0.584555619876,0.130143435796,
0.5,CondMI,Random Forest,0.58330111296,0.192942035198,
0.5,CondMI,AdaBoost,0.586341419772,2.35101276636,
0.5,CondMI,Bagging,0.584476345946,1.04292661746,
0.5,CondMI,Gradient Boosting,0.58640261671,17.3509899656,
0.5,CondMI,Voting,0.586212075392,257.241544553,
0.5,Condred,Perceptron,0.519714343989,0.0861060182254,
0.5,Condred,Logistic Regression,0.586150880138,0.496159096559,
0.5,Condred,Linear Discriminant Analysis,0.586079949004,0.176950033506,
0.5,Condred,Ridge,-0.0597455337085,0.0333562533061,
0.5,Condred,Passive Aggressive,0.537382114229,0.0940497835477,
0.5,Condred,Linear SVM,0.586191214457,0.300049901009,
0.5,Condred,Nearest Neighbors,0.583150904704,270.267479368,
0.5,Condred,Quadratic Discriminant Analysis,0.56112186133,0.166859849294,
0.5,Condred,Bernoulli Naive Bayes,0.570422208321,0.0475236535072,
0.5,Condred,Decision Tree,0.584579263845,0.12964498202,
0.5,Condred,Random Forest,0.583303894427,0.187835482756,
0.5,Condred,AdaBoost,0.58610637475,2.33497664928,
0.5,Condred,Bagging,0.585118895752,1.03345626593,
0.5,Condred,Gradient Boosting,0.58648606374,17.4258080324,
0.5,Condred,Voting,0.586235719787,282.049850516,
0.5,DISR,Perceptron,0.541562871908,0.0898525675138,
0.5,DISR,Logistic Regression,0.585818472355,0.437576031685,
0.5,DISR,Linear Discriminant Analysis,0.585815690771,0.18708978494,
0.5,DISR,Ridge,-0.059894494918,0.0349213838577,
0.5,DISR,Passive Aggressive,0.489130553601,0.0975611845652,
0.5,DISR,Linear SVM,0.585825426651,0.31379784743,
0.5,DISR,Nearest Neighbors,0.583013215284,306.703582533,
0.5,DISR,Quadratic Discriminant Analysis,0.551941136709,0.175387116273,
0.5,DISR,Bernoulli Naive Bayes,0.571984085697,0.0497894843419,
0.5,DISR,Decision Tree,0.584924183095,0.138571250439,
0.5,DISR,Random Forest,0.583306676203,0.19768961668,
0.5,DISR,AdaBoost,0.585739197032,2.37093660037,
0.5,DISR,Bagging,0.584970078452,1.1282430172,
0.5,DISR,Gradient Boosting,0.585925566545,18.3239530683,
0.5,DISR,Voting,0.585844898507,306.997112401,
0.5,ICAP,Perceptron,0.533333378194,0.0894241968791,
0.5,ICAP,Logistic Regression,0.584946443362,0.138142883778,
0.5,ICAP,Linear Discriminant Analysis,0.585896360609,0.20324861606,
0.5,ICAP,Ridge,-0.058273248959,0.0346645156542,
0.5,ICAP,Passive Aggressive,0.49242993106,0.0953863660494,
0.5,ICAP,Linear SVM,0.584971477804,0.218401781718,
0.5,ICAP,Nearest Neighbors,0.582693332372,305.840242632,
0.5,ICAP,Quadratic Discriminant Analysis,0.536216434339,0.213373935223,
0.5,ICAP,Bernoulli Naive Bayes,0.577509777519,0.0454534848531,
0.5,ICAP,Decision Tree,0.584242687798,0.110991815726,
0.5,ICAP,Random Forest,0.583305285363,0.182504451275,
0.5,ICAP,AdaBoost,0.584946443362,2.13642006715,
0.5,ICAP,Bagging,0.585346988838,0.883250832558,
0.5,ICAP,Gradient Boosting,0.585805957465,16.7423708479,
0.5,ICAP,Voting,0.584950615843,301.996143734,
